date,symbol,revenue_ttm,pe_ratio,accumulateddepreciationamortizationppe,capitalexpenditures,capitalleaseobligations,cashandcashequivalentsatcarryingvalue,cashandshortterminvestments,cashflowfromfinancing,cashflowfrominvestment,changeincashandcashequivalents,changeinexchangerate,changeininventory,changeinoperatingassets,changeinoperatingliabilities,changeinreceivables,commonstock,commonstocksharesoutstanding,comprehensiveincomenetoftax,costofgoodsandservicessold,costofrevenue,currentaccountspayable,currentdebt,currentlongtermdebt,currentnetreceivables,deferredrevenue,depreciation,depreciationandamortization,depreciationdepletionandamortization,dividendpayout,dividendpayoutcommonstock,dividendpayoutpreferredstock,earnings_growth_yoy,earnings_surprise,ebit,ebitda,estimated_eps,fiscaldateending,forward_pe,goodwill,gross_profit_ttm,grossprofit,incomebeforetax,incometaxexpense,intangibleassets,intangibleassetsexcludinggoodwill,interestanddebtexpense,interestexpense,interestincome,inventory,investmentincomenet,investments,longtermdebt,longtermdebtnoncurrent,longterminvestments,netincome,netincomefromcontinuingoperations,netinterestincome,noninterestincome,operating_margin_ttm,operatingcashflow,operatingexpenses,operatingincome,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,othernonoperatingincome,paymentsforoperatingactivities,paymentsforrepurchaseofcommonstock,paymentsforrepurchaseofequity,paymentsforrepurchaseofpreferredstock,peg_ratio,price_to_book,price_to_sales_ttm,proceedsfromissuanceofcommonstock,proceedsfromissuanceoflongtermdebtandcapitalsecuritiesnet,proceedsfromissuanceofpreferredstock,proceedsfromoperatingactivities,proceedsfromrepaymentsofshorttermdebt,proceedsfromrepurchaseofequity,proceedsfromsaleoftreasurystock,profit_margin,profitloss,propertyplantequipment,report_date,report_type,reported_eps,reportedcurrency,reporttime,researchanddevelopment,retainedearnings,return_on_assets_ttm,return_on_equity_ttm,revenue_growth_yoy,revenue_per_share_ttm,sellinggeneralandadministrative,shortlongtermdebttotal,shorttermdebt,shortterminvestments,sma_200,sma_50,surprise_pct,totalassets,totalcurrentassets,totalcurrentliabilities,totalliabilities,totalnoncurrentassets,totalnoncurrentliabilities,totalrevenue,totalshareholderequity,trailing_pe,treasurystock,week_52_high,week_52_low
2025-12-28,FISV,0.0,9.4,None,76000000,None,184471000,184471000,-301000000,-154000000,None,None,4732000,None,None,None,1975000,764000000,None,2170000000,2170000000,242000000,None,None,553402000,None,None,179000000,106000000,None,None,None,0.0,-0.61,662000000,841000000,2.65,2017-03-31,7.04,None,0.0,1071000000,728000000,274000000,2843310000,2843310000,None,None,None,None,None,None,None,None,None,247000000,None,None,None,0.0,463000000,409000000,662000000,105782000,370000000,None,None,None,None,None,None,None,0.52,1.28,1.575,None,None,None,None,None,-404000000,None,0.0,None,None,2025-10-29,quarterly,2.04,None,pre-market,None,2436977000,0.0,0.0,0.0,0.0,None,595385000,None,None,162.38,107.12,-23.0189,6039516000,843655000,851773000,3573776000,5195861000,2722003000,3241000000,2465740000,9.4,None,238.59,59.56
2025-12-28,FISV,0.0,9.4,None,67000000,None,184471000,184471000,-324000000,-68000000,None,None,7347000,None,None,None,1975000,764000000,None,2170000000,2170000000,242000000,None,None,553402000,None,None,179000000,105000000,None,None,None,0.0,-0.61,662000000,841000000,2.65,2016-12-31,7.04,None,0.0,1071000000,728000000,274000000,2843310000,2843310000,None,None,None,None,None,None,None,None,None,215000000,None,None,None,0.0,389000000,409000000,662000000,105782000,370000000,None,None,None,None,None,None,None,0.52,1.28,1.575,None,None,None,None,None,-275000000,None,0.0,None,None,2025-10-29,quarterly,2.04,None,pre-market,None,2436977000,0.0,0.0,0.0,0.0,None,595385000,None,None,162.38,107.12,-23.0189,6039516000,843655000,851773000,3573776000,5195861000,2722003000,3241000000,2465740000,9.4,None,238.59,59.56
2025-12-28,FISV,0.0,9.4,None,78000000,None,184471000,184471000,-237000000,-78000000,None,None,8654000,None,None,None,1975000,764000000,None,2170000000,2170000000,242000000,None,None,553402000,None,None,179000000,104000000,None,None,None,0.0,-0.61,662000000,841000000,2.65,2016-09-30,7.04,None,0.0,1071000000,728000000,274000000,2843310000,2843310000,None,None,None,None,None,None,None,None,None,214000000,None,None,None,0.0,355000000,409000000,662000000,105782000,370000000,None,None,None,None,None,None,None,0.52,1.28,1.575,None,None,None,None,None,-337000000,None,0.0,None,None,2025-10-29,quarterly,2.04,None,pre-market,None,2436977000,0.0,0.0,0.0,0.0,None,595385000,None,None,162.38,107.12,-23.0189,6039516000,843655000,851773000,3573776000,5195861000,2722003000,3241000000,2465740000,9.4,None,238.59,59.56
2025-12-28,FISV,0.0,9.4,None,73000000,None,184471000,184471000,-127000000,-71000000,None,None,10550000,None,None,None,1975000,764000000,None,2170000000,2170000000,242000000,None,None,553402000,None,None,179000000,102000000,None,None,None,0.0,-0.61,662000000,841000000,2.65,2016-06-30,7.04,None,0.0,1071000000,728000000,274000000,2843310000,2843310000,None,None,None,None,None,None,None,None,None,212000000,None,None,None,0.0,178000000,409000000,662000000,105782000,370000000,None,None,None,None,None,None,None,0.52,1.28,1.575,None,None,None,None,None,-274000000,None,0.0,None,None,2025-10-29,quarterly,2.04,None,pre-market,None,2436977000,0.0,0.0,0.0,0.0,None,595385000,None,None,162.38,107.12,-23.0189,6039516000,843655000,851773000,3573776000,5195861000,2722003000,3241000000,2465740000,9.4,None,238.59,59.56
2025-12-28,FISV,0.0,9.4,None,72000000,None,184471000,184471000,-164000000,-337000000,None,None,828000,None,None,None,1975000,764000000,None,2170000000,2170000000,242000000,None,None,553402000,None,None,179000000,100000000,None,None,None,0.0,-0.61,662000000,841000000,2.65,2016-03-31,7.04,None,0.0,1071000000,728000000,274000000,2843310000,2843310000,None,None,None,None,None,None,None,None,None,289000000,None,None,None,0.0,509000000,409000000,662000000,105782000,370000000,None,None,None,None,None,None,None,0.52,1.28,1.575,None,None,None,None,None,-359000000,None,0.0,None,None,2025-10-29,quarterly,2.04,None,pre-market,None,2436977000,0.0,0.0,0.0,0.0,None,595385000,None,None,162.38,107.12,-23.0189,6039516000,843655000,851773000,3573776000,5195861000,2722003000,3241000000,2465740000,9.4,None,238.59,59.56
2025-12-28,FISV,0.0,9.4,None,67000000,None,184471000,184471000,-361000000,-64000000,None,None,3926000,None,None,None,1975000,764000000,None,2170000000,2170000000,242000000,None,None,553402000,None,None,179000000,105000000,None,None,None,0.0,-0.61,662000000,841000000,2.65,2015-12-31,7.04,None,0.0,1071000000,728000000,274000000,2843310000,2843310000,None,None,None,None,None,None,None,None,None,189000000,None,None,None,0.0,391000000,409000000,662000000,105782000,370000000,None,None,None,None,None,None,None,0.52,1.28,1.575,None,None,None,None,None,-456000000,None,0.0,None,None,2025-10-29,quarterly,2.04,None,pre-market,None,2436977000,0.0,0.0,0.0,0.0,None,595385000,None,None,162.38,107.12,-23.0189,6039516000,843655000,851773000,3573776000,5195861000,2722003000,3241000000,2465740000,9.4,None,238.59,59.56
2025-12-28,FISV,0.0,9.4,None,89000000,None,184471000,184471000,-483000000,-93000000,None,None,20077000,None,None,None,1975000,764000000,None,2170000000,2170000000,242000000,None,None,553402000,None,None,179000000,106000000,None,None,None,0.0,-0.61,662000000,841000000,2.65,2015-09-30,7.04,None,0.0,1071000000,728000000,274000000,2843310000,2843310000,None,None,None,None,None,None,None,None,None,218000000,None,None,None,0.0,355000000,409000000,662000000,105782000,370000000,None,None,None,None,None,None,None,0.52,1.28,1.575,None,None,None,None,None,-492000000,None,0.0,None,None,2025-10-29,quarterly,2.04,None,pre-market,None,2436977000,0.0,0.0,0.0,0.0,None,595385000,None,None,162.38,107.12,-23.0189,6039516000,843655000,851773000,3573776000,5195861000,2722003000,3241000000,2465740000,9.4,None,238.59,59.56
2025-12-28,FISV,0.0,9.4,None,113000000,None,184471000,184471000,93000000,-113000000,None,None,23775000,None,None,None,1975000,764000000,None,2170000000,2170000000,242000000,None,None,553402000,None,None,179000000,104000000,None,None,None,0.0,-0.61,662000000,841000000,2.65,2015-06-30,7.04,None,0.0,1071000000,728000000,274000000,2843310000,2843310000,None,None,None,None,None,None,None,None,None,127000000,None,None,None,0.0,254000000,409000000,662000000,105782000,370000000,None,None,None,None,None,None,None,0.52,1.28,1.575,None,None,None,None,None,-243000000,None,0.0,None,None,2025-10-29,quarterly,2.04,None,pre-market,None,2436977000,0.0,0.0,0.0,0.0,None,595385000,None,None,162.38,107.12,-23.0189,6039516000,843655000,851773000,3573776000,5195861000,2722003000,3241000000,2465740000,9.4,None,238.59,59.56
2025-12-28,FISV,0.0,9.4,None,90000000,None,184471000,184471000,-254000000,-90000000,None,None,-6276000,None,None,None,1975000,764000000,None,2170000000,2170000000,242000000,None,None,553402000,None,None,179000000,102000000,None,None,None,0.0,-0.61,662000000,841000000,2.65,2015-03-31,7.04,None,0.0,1071000000,728000000,274000000,2843310000,2843310000,None,None,None,None,None,None,None,None,None,178000000,None,None,None,0.0,346000000,409000000,662000000,105782000,370000000,None,None,None,None,None,None,None,0.52,1.28,1.575,None,None,None,None,None,-331000000,None,0.0,None,None,2025-10-29,quarterly,2.04,None,pre-market,None,2436977000,0.0,0.0,0.0,0.0,None,595385000,None,None,162.38,107.12,-23.0189,6039516000,843655000,851773000,3573776000,5195861000,2722003000,3241000000,2465740000,9.4,None,238.59,59.56
2025-12-28,FISV,0.0,9.4,None,67000000,None,184471000,184471000,-395000000,-67000000,None,None,7608000,None,None,None,1975000,764000000,None,2170000000,2170000000,242000000,None,None,553402000,None,None,179000000,104000000,None,None,None,0.0,-0.61,662000000,841000000,2.65,2014-12-31,7.04,None,0.0,1071000000,728000000,274000000,2843310000,2843310000,None,None,None,None,None,None,None,None,None,181000000,None,None,None,0.0,347000000,409000000,662000000,105782000,370000000,None,None,None,None,None,None,None,0.52,1.28,1.575,None,None,None,None,None,-363000000,None,0.0,None,None,2025-10-29,quarterly,2.04,None,pre-market,None,2436977000,0.0,0.0,0.0,0.0,None,595385000,None,None,162.38,107.12,-23.0189,6039516000,843655000,851773000,3573776000,5195861000,2722003000,3241000000,2465740000,9.4,None,238.59,59.56
2025-12-28,FISV,0.0,9.4,None,75000000,None,184471000,184471000,-240000000,-70000000,None,None,2288000,None,None,None,1975000,764000000,None,2170000000,2170000000,242000000,None,None,553402000,None,None,179000000,101000000,None,None,None,0.0,-0.61,662000000,841000000,2.65,2014-09-30,7.04,None,0.0,1071000000,728000000,274000000,2843310000,2843310000,None,None,None,None,None,None,None,None,None,239000000,None,None,None,0.0,391000000,409000000,662000000,105782000,370000000,None,None,None,None,None,None,None,0.52,1.28,1.575,None,None,None,None,None,-257000000,None,0.0,None,None,2025-10-29,quarterly,2.04,None,pre-market,None,2436977000,0.0,0.0,0.0,0.0,None,595385000,None,None,162.38,107.12,-23.0189,6039516000,843655000,851773000,3573776000,5195861000,2722003000,3241000000,2465740000,9.4,None,238.59,59.56
2025-12-28,FISV,0.0,9.4,None,80000000,None,184471000,184471000,-176000000,-79000000,None,None,-15493000,None,None,None,1975000,764000000,None,2170000000,2170000000,242000000,None,None,553402000,None,None,179000000,99000000,None,None,None,0.0,-0.61,662000000,841000000,2.65,2014-06-30,7.04,None,0.0,1071000000,728000000,274000000,2843310000,2843310000,None,None,None,None,None,None,None,None,None,166000000,None,None,None,0.0,277000000,409000000,662000000,105782000,370000000,None,None,None,None,None,None,None,0.52,1.28,1.575,None,None,None,None,None,-193000000,None,0.0,None,None,2025-10-29,quarterly,2.04,None,pre-market,None,2436977000,0.0,0.0,0.0,0.0,None,595385000,None,None,162.38,107.12,-23.0189,6039516000,843655000,851773000,3573776000,5195861000,2722003000,3241000000,2465740000,9.4,None,238.59,59.56
2025-12-28,FISV,0.0,9.4,None,70000000,None,184471000,184471000,-315000000,-70000000,None,None,-24685000,None,None,None,1975000,764000000,None,2170000000,2170000000,242000000,None,None,553402000,None,None,179000000,100000000,None,None,None,0.0,-0.61,662000000,841000000,2.65,2014-03-31,7.04,None,0.0,1071000000,728000000,274000000,2843310000,2843310000,None,None,None,None,None,None,None,None,None,168000000,None,None,None,0.0,292000000,409000000,662000000,105782000,370000000,None,None,None,None,None,None,None,0.52,1.28,1.575,None,None,None,None,None,-335000000,None,0.0,None,None,2025-10-29,quarterly,2.04,None,pre-market,None,2436977000,0.0,0.0,0.0,0.0,None,595385000,None,None,162.38,107.12,-23.0189,6039516000,843655000,851773000,3573776000,5195861000,2722003000,3241000000,2465740000,9.4,None,238.59,59.56
2025-12-28,FISV,0.0,9.4,None,65000000,None,184471000,184471000,-212000000,-64000000,None,None,-24154000,None,None,None,1975000,764000000,None,2170000000,2170000000,242000000,None,None,553402000,None,None,179000000,102000000,None,None,None,0.0,-0.61,662000000,841000000,2.65,2013-12-31,7.04,None,0.0,1071000000,728000000,274000000,2843310000,2843310000,None,None,None,None,None,None,None,None,None,220000000,None,None,None,0.0,358000000,409000000,662000000,105782000,370000000,None,None,None,None,None,None,None,0.52,1.28,1.575,None,None,None,None,None,-123000000,None,0.0,None,None,2025-10-29,quarterly,2.04,None,pre-market,None,2436977000,0.0,0.0,0.0,0.0,None,595385000,None,None,162.38,107.12,-23.0189,6039516000,843655000,851773000,3573776000,5195861000,2722003000,3241000000,2465740000,9.4,None,238.59,59.56
2025-12-28,FISV,0.0,9.4,None,61000000,None,184471000,184471000,-204000000,-74000000,None,None,-17473000,None,None,None,1975000,764000000,None,2170000000,2170000000,242000000,None,None,553402000,None,None,179000000,101000000,None,None,None,0.0,-0.61,662000000,841000000,2.65,2013-09-30,7.04,None,0.0,1071000000,728000000,274000000,2843310000,2843310000,None,None,None,None,None,None,None,None,None,161000000,None,None,None,0.0,284000000,409000000,662000000,105782000,370000000,None,None,None,None,None,None,None,0.52,1.28,1.575,None,None,None,None,None,-201000000,None,0.0,None,None,2025-10-29,quarterly,2.04,None,pre-market,None,2436977000,0.0,0.0,0.0,0.0,None,595385000,None,None,162.38,107.12,-23.0189,6039516000,843655000,851773000,3573776000,5195861000,2722003000,3241000000,2465740000,9.4,None,238.59,59.56
2025-12-28,FISV,0.0,9.4,None,52000000,None,184471000,184471000,-269000000,64000000,None,None,-20259000,None,None,None,1975000,764000000,None,2170000000,2170000000,242000000,None,None,553402000,None,None,179000000,103000000,None,None,None,0.0,-0.61,662000000,841000000,2.65,2013-06-30,7.04,None,0.0,1071000000,728000000,274000000,2843310000,2843310000,None,None,None,None,None,None,None,None,None,152000000,None,None,None,0.0,175000000,409000000,662000000,105782000,370000000,None,None,None,None,None,None,None,0.52,1.28,1.575,None,None,None,None,None,-187000000,None,0.0,None,None,2025-10-29,quarterly,2.04,None,pre-market,None,2436977000,0.0,0.0,0.0,0.0,None,595385000,None,None,162.38,107.12,-23.0189,6039516000,843655000,851773000,3573776000,5195861000,2722003000,3241000000,2465740000,9.4,None,238.59,59.56
2025-12-28,FISV,0.0,9.4,None,58000000,None,184471000,184471000,-188000000,-74000000,None,None,-20097000,None,None,None,1975000,764000000,None,2170000000,2170000000,242000000,None,None,553402000,None,None,179000000,97000000,None,None,None,0.0,-0.61,662000000,841000000,2.65,2013-03-31,7.04,None,0.0,1071000000,728000000,274000000,2843310000,2843310000,None,None,None,None,None,None,None,None,None,117000000,None,None,None,0.0,222000000,409000000,662000000,105782000,370000000,None,None,None,None,None,None,None,0.52,1.28,1.575,None,None,None,None,None,-67000000,None,0.0,None,None,2025-10-29,quarterly,2.04,None,pre-market,None,2436977000,0.0,0.0,0.0,0.0,None,595385000,None,None,162.38,107.12,-23.0189,6039516000,843655000,851773000,3573776000,5195861000,2722003000,3241000000,2465740000,9.4,None,238.59,59.56
2025-12-28,FISV,0.0,9.4,None,49000000,None,184471000,184471000,-255000000,-16000000,None,None,-7598000,None,None,None,1975000,764000000,None,2170000000,2170000000,242000000,None,None,553402000,None,None,179000000,89000000,None,None,None,0.0,-0.61,662000000,841000000,2.65,2012-12-31,7.04,None,0.0,1071000000,728000000,274000000,2843310000,2843310000,None,None,None,None,None,None,None,None,None,591000000,None,None,None,0.0,287000000,409000000,662000000,105782000,370000000,None,None,None,None,None,None,None,0.52,1.28,1.575,None,None,None,None,None,-54000000,None,0.0,None,None,2025-10-29,quarterly,2.04,None,pre-market,None,2436977000,0.0,0.0,0.0,0.0,None,595385000,None,None,162.38,107.12,-23.0189,6039516000,843655000,851773000,3573776000,5195861000,2722003000,3241000000,2465740000,9.4,None,238.59,59.56
2025-12-28,FISV,0.0,9.4,None,44000000,None,184471000,184471000,-132000000,-24000000,None,None,3019000,None,None,None,1975000,764000000,None,2170000000,2170000000,242000000,None,None,553402000,None,None,179000000,90000000,None,None,None,0.0,-0.61,662000000,841000000,2.65,2012-09-30,7.04,None,0.0,1071000000,728000000,274000000,2843310000,2843310000,None,None,None,None,None,None,None,None,None,3000000,None,None,None,0.0,163000000,409000000,662000000,105782000,370000000,None,None,None,None,None,None,None,0.52,1.28,1.575,None,None,None,None,None,-184000000,None,0.0,None,None,2025-10-29,quarterly,2.04,None,pre-market,None,2436977000,0.0,0.0,0.0,0.0,None,595385000,None,None,162.38,107.12,-23.0189,6039516000,843655000,851773000,3573776000,5195861000,2722003000,3241000000,2465740000,9.4,None,238.59,59.56
2025-12-28,FISV,0.0,9.4,None,44000000,None,184471000,184471000,-115000000,-40000000,None,None,419000,None,None,None,1975000,764000000,None,2170000000,2170000000,242000000,None,None,553402000,None,None,179000000,87000000,None,None,None,0.0,-0.61,662000000,841000000,2.65,2012-06-30,7.04,None,0.0,1071000000,728000000,274000000,2843310000,2843310000,None,None,None,None,None,None,None,None,None,2000000,None,None,None,0.0,149000000,409000000,662000000,105782000,370000000,None,None,None,None,None,None,None,0.52,1.28,1.575,None,None,None,None,None,-153000000,None,0.0,None,None,2025-10-29,quarterly,2.04,None,pre-market,None,2436977000,0.0,0.0,0.0,0.0,None,595385000,None,None,162.38,107.12,-23.0189,6039516000,843655000,851773000,3573776000,5195861000,2722003000,3241000000,2465740000,9.4,None,238.59,59.56
2025-12-28,FISV,0.0,9.4,None,58000000,None,184471000,184471000,-204000000,-58000000,None,None,-11191000,None,None,None,1975000,764000000,None,2170000000,2170000000,242000000,None,None,553402000,None,None,179000000,88000000,None,None,None,0.0,-0.61,662000000,841000000,2.65,2012-03-31,7.04,None,0.0,1071000000,728000000,274000000,2843310000,2843310000,None,None,None,None,None,None,None,None,None,1000000,None,None,None,0.0,236000000,409000000,662000000,105782000,370000000,None,None,None,None,None,None,None,0.52,1.28,1.575,None,None,None,None,None,-243000000,None,0.0,None,None,2025-10-29,quarterly,2.04,None,pre-market,None,2436977000,0.0,0.0,0.0,0.0,None,595385000,None,None,162.38,107.12,-23.0189,6039516000,843655000,851773000,3573776000,5195861000,2722003000,3241000000,2465740000,9.4,None,238.59,59.56
2025-12-28,FISV,0.0,9.4,None,48000000,None,184471000,184471000,-159000000,-48000000,None,None,None,None,None,None,1975000,764000000,None,2170000000,2170000000,242000000,None,None,553402000,None,None,179000000,90000000,None,None,None,0.0,-0.61,662000000,841000000,2.65,2011-12-31,7.04,None,0.0,1071000000,728000000,274000000,2843310000,2843310000,None,None,None,None,None,None,None,None,None,10000000,None,None,None,0.0,272000000,409000000,662000000,105782000,370000000,None,None,None,None,None,None,None,0.52,1.28,1.575,None,None,None,None,None,-49000000,None,0.0,None,None,2025-10-29,quarterly,2.04,None,pre-market,None,2436977000,0.0,0.0,0.0,0.0,None,595385000,None,None,162.38,107.12,-23.0189,6039516000,843655000,851773000,3573776000,5195861000,2722003000,3241000000,2465740000,9.4,None,238.59,59.56
2025-12-28,FISV,0.0,9.4,None,42000000,None,184471000,184471000,-195000000,-462000000,None,None,None,None,None,None,1975000,764000000,None,2170000000,2170000000,242000000,None,None,553402000,None,None,179000000,86000000,None,None,None,0.0,-0.61,662000000,841000000,2.65,2011-09-30,7.04,None,0.0,1071000000,728000000,274000000,2843310000,2843310000,None,None,None,None,None,None,None,None,None,-202000000,None,None,None,0.0,263000000,409000000,662000000,105782000,370000000,None,None,None,None,None,None,None,0.52,1.28,1.575,None,None,None,None,None,-51000000,None,0.0,None,None,2025-10-29,quarterly,2.04,None,pre-market,None,2436977000,0.0,0.0,0.0,0.0,None,595385000,None,None,162.38,107.12,-23.0189,6039516000,843655000,851773000,3573776000,5195861000,2722003000,3241000000,2465740000,9.4,None,238.59,59.56
2025-12-28,FISV,0.0,9.4,None,46000000,None,184471000,184471000,74000000,-44000000,None,None,None,None,None,None,1975000,764000000,None,2170000000,2170000000,242000000,None,None,553402000,None,None,179000000,88000000,None,None,None,0.0,-0.61,662000000,841000000,2.65,2011-06-30,7.04,None,0.0,1071000000,728000000,274000000,2843310000,2843310000,None,None,None,None,None,None,None,None,None,97000000,None,None,None,0.0,135000000,409000000,662000000,105782000,370000000,None,None,None,None,None,None,None,0.52,1.28,1.575,None,None,None,None,None,-181000000,None,0.0,None,None,2025-10-29,quarterly,2.04,None,pre-market,None,2436977000,0.0,0.0,0.0,0.0,None,595385000,None,None,162.38,107.12,-23.0189,6039516000,843655000,851773000,3573776000,5195861000,2722003000,3241000000,2465740000,9.4,None,238.59,59.56
2025-12-28,FISV,0.0,9.4,None,56000000,None,184471000,184471000,-218000000,-111000000,None,None,None,None,None,None,1975000,764000000,None,2170000000,2170000000,242000000,None,None,553402000,None,None,179000000,85000000,None,None,None,0.0,-0.61,662000000,841000000,2.65,2011-03-31,7.04,None,0.0,1071000000,728000000,274000000,2843310000,2843310000,None,None,None,None,None,None,None,None,None,114000000,None,None,None,0.0,283000000,409000000,662000000,105782000,370000000,None,None,None,None,None,None,None,0.52,1.28,1.575,None,None,None,None,None,-252000000,None,0.0,None,None,2025-10-29,quarterly,2.04,None,pre-market,None,2436977000,0.0,0.0,0.0,0.0,None,595385000,None,None,162.38,107.12,-23.0189,6039516000,843655000,851773000,3573776000,5195861000,2722003000,3241000000,2465740000,9.4,None,238.59,59.56
2025-12-28,FISV,0.0,9.4,None,46000000,None,184471000,184471000,-516000000,26000000,None,None,None,None,None,None,1975000,764000000,None,2170000000,2170000000,242000000,None,None,553402000,None,None,179000000,87000000,None,None,None,0.0,-0.61,662000000,841000000,2.65,2010-12-31,7.04,None,0.0,1071000000,728000000,274000000,2843310000,2843310000,None,None,None,None,None,None,None,None,None,119000000,None,None,None,0.0,304000000,409000000,662000000,105782000,370000000,None,None,None,None,None,None,None,0.52,1.28,1.575,None,None,None,None,None,-159000000,None,0.0,None,None,2025-10-29,quarterly,2.04,None,pre-market,None,2436977000,0.0,0.0,0.0,0.0,None,595385000,None,None,162.38,107.12,-23.0189,6039516000,843655000,851773000,3573776000,5195861000,2722003000,3241000000,2465740000,9.4,None,238.59,59.56
2025-12-28,FISV,0.0,9.4,None,45000000,None,184471000,184471000,218000000,-64000000,None,None,None,None,None,None,1975000,764000000,None,2170000000,2170000000,242000000,None,None,553402000,None,None,179000000,85000000,None,None,None,0.0,-0.61,662000000,841000000,2.65,2010-09-30,7.04,None,0.0,1071000000,728000000,274000000,2843310000,2843310000,None,None,None,None,None,None,None,None,None,134000000,None,None,None,0.0,223000000,409000000,662000000,105782000,370000000,None,None,None,None,None,None,None,0.52,1.28,1.575,None,None,None,None,None,-48000000,None,0.0,None,None,2025-10-29,quarterly,2.04,None,pre-market,None,2436977000,0.0,0.0,0.0,0.0,None,595385000,None,None,162.38,107.12,-23.0189,6039516000,843655000,851773000,3573776000,5195861000,2722003000,3241000000,2465740000,9.4,None,238.59,59.56
2025-12-28,FISV,0.0,9.4,None,42000000,None,184471000,184471000,-202000000,-43000000,None,None,None,None,None,None,1975000,764000000,None,2170000000,2170000000,242000000,None,None,553402000,None,None,179000000,83000000,None,None,None,0.0,-0.61,662000000,841000000,2.65,2010-06-30,7.04,None,0.0,1071000000,728000000,274000000,2843310000,2843310000,None,None,None,None,None,None,None,None,None,130000000,None,None,None,0.0,171000000,409000000,662000000,105782000,370000000,None,None,None,None,None,None,None,0.52,1.28,1.575,None,None,None,None,None,-135000000,None,0.0,None,None,2025-10-29,quarterly,2.04,None,pre-market,None,2436977000,0.0,0.0,0.0,0.0,None,595385000,None,None,162.38,107.12,-23.0189,6039516000,843655000,851773000,3573776000,5195861000,2722003000,3241000000,2465740000,9.4,None,238.59,59.56
2025-12-28,FISV,0.0,9.4,None,42000000,None,184471000,184471000,-171000000,-35000000,None,None,-12000000,None,None,None,1975000,764000000,None,2170000000,2170000000,242000000,None,None,553402000,None,None,179000000,84000000,None,None,None,0.0,-0.61,662000000,841000000,2.65,2010-03-31,7.04,None,0.0,1071000000,728000000,274000000,2843310000,2843310000,None,None,None,None,None,None,None,None,None,123000000,None,None,None,0.0,260000000,409000000,662000000,105782000,370000000,None,None,None,None,None,None,None,0.52,1.28,1.575,None,None,None,None,None,-71000000,None,0.0,None,None,2025-10-29,quarterly,2.04,None,pre-market,None,2436977000,0.0,0.0,0.0,0.0,None,595385000,None,None,162.38,107.12,-23.0189,6039516000,843655000,851773000,3573776000,5195861000,2722003000,3241000000,2465740000,9.4,None,238.59,59.56
2025-12-28,FISV,0.0,9.4,None,47000000,None,184471000,184471000,-994000000,886000000,None,None,None,None,None,None,1975000,764000000,None,2170000000,2170000000,242000000,None,None,553402000,None,None,179000000,85000000,None,None,None,0.0,-0.61,662000000,841000000,2.65,2009-12-31,7.04,None,0.0,1071000000,728000000,274000000,2843310000,2843310000,None,None,None,None,None,None,None,None,None,128000000,None,None,None,0.0,205000000,409000000,662000000,105782000,370000000,None,None,None,None,None,None,None,0.52,1.28,1.575,None,None,None,None,None,-47000000,None,0.0,None,None,2025-10-29,quarterly,2.04,None,pre-market,None,2436977000,0.0,0.0,0.0,0.0,None,595385000,None,None,162.38,107.12,-23.0189,6039516000,843655000,851773000,3573776000,5195861000,2722003000,3241000000,2465740000,9.4,None,238.59,59.56
2025-12-28,FISV,0.0,9.4,None,53000000,None,184471000,184471000,-159000000,-120000000,None,None,None,None,None,None,1975000,764000000,None,2170000000,2170000000,242000000,None,None,553402000,None,None,179000000,79000000,None,None,None,0.0,-0.61,662000000,841000000,2.65,2009-09-30,7.04,None,0.0,1071000000,728000000,274000000,2843310000,2843310000,None,None,None,None,None,None,None,None,None,129000000,None,None,None,0.0,261000000,409000000,662000000,105782000,370000000,None,None,None,None,None,None,None,0.52,1.28,1.575,None,None,None,None,None,-64000000,None,0.0,None,None,2025-10-29,quarterly,2.04,None,pre-market,None,2436977000,0.0,0.0,0.0,0.0,None,595385000,None,None,162.38,107.12,-23.0189,6039516000,843655000,851773000,3573776000,5195861000,2722003000,3241000000,2465740000,9.4,None,238.59,59.56
2025-12-28,FISV,0.0,9.4,None,53000000,None,184471000,184471000,-157000000,-51000000,None,None,None,None,None,None,1975000,764000000,None,2170000000,2170000000,242000000,None,None,553402000,None,None,179000000,85000000,None,None,None,0.0,-0.61,662000000,841000000,2.65,2009-06-30,7.04,None,0.0,1071000000,728000000,274000000,2843310000,2843310000,None,None,None,None,None,None,None,None,None,114000000,None,None,None,0.0,154000000,409000000,662000000,105782000,370000000,None,None,None,None,None,None,None,0.52,1.28,1.575,None,None,None,None,None,-39000000,None,0.0,None,None,2025-10-29,quarterly,2.04,None,pre-market,None,2436977000,0.0,0.0,0.0,0.0,None,595385000,None,None,162.38,107.12,-23.0189,6039516000,843655000,851773000,3573776000,5195861000,2722003000,3241000000,2465740000,9.4,None,238.59,59.56
